data,canal_marketing,investimento_marketing,roi_marketing,volume_vendas,ticket_medio,clientes_recorrentes,churn_rate,nps,custo_operacional,faturamento,inadimplencia
2030-04-25,TV,35206.64,1.11,3318,147.72,1227,0.0126,39,11443.86,490134.96,0.0759
2030-04-26,WhatsApp,3258.54,3.77,3090,161.05,2267,0.1425,67,44815.6,497644.5,0.1303
2030-04-27,WhatsApp,45630.53,4.67,4388,168.29,1345,0.0878,43,31120.49,738456.52,0.1719
2030-04-28,Instagram,35253.09,3.54,3469,199.21,967,0.0743,5,108108.93,691059.49,0.0644
2030-04-29,Outdoor,25615.79,2.08,1161,170.48,200,0.1296,86,108725.75,197927.28,0.0249
2030-04-30,TV,22354.44,4.95,2649,148.55,480,0.1408,56,82536.07,393508.95,0.0488
2030-05-01,Google Ads,6968.3,6.17,1776,184.32,2548,0.0369,57,5762.64,327352.32,0.0934
2030-05-02,TV,14904.47,5.34,3789,185.86,2740,0.1225,71,131694.52,704223.54,0.1079
2030-05-03,TV,43513.48,2.26,4097,195.97,2877,0.1255,29,143560.13,802889.09,0.189
2030-05-04,Outdoor,45270.41,5.99,425,166.47,2120,0.0129,99,34335.31,70749.75,0.0131
2030-05-05,Google Ads,537.01,2.43,1220,79.24,2464,0.1082,51,127123.75,96672.8,0.1539
2030-05-06,Rádio,29909.75,1.81,207,156.47,700,0.0141,10,146126.54,32389.29,0.0238
2030-05-07,Outdoor,36105.38,5.68,2778,61.27,869,0.0912,46,52411.25,170208.06,0.0248
2030-05-08,TV,31127.98,6.82,434,97.69,2336,0.102,4,31833.24,42397.46,0.1343
2030-05-09,TV,4543.15,4.11,2139,67.37,2531,0.0582,2,146743.31,144104.43,0.1827
2030-05-10,Rádio,11277.38,4.49,903,192.49,2801,0.1327,14,13662.78,173818.47,0.0647
2030-05-11,TV,12891.84,2.77,1948,100.81,991,0.1211,1,45014.29,196377.88,0.0612
2030-05-12,TV,41670.37,4.21,866,156.98,590,0.1393,1,112594.24,135944.68,0.1274
2030-05-13,TV,23428.37,1.49,3627,135.7,2730,0.0507,71,94516.25,492183.9,0.1575
2030-05-14,WhatsApp,24598.0,7.67,2406,66.13,2295,0.0081,53,104254.05,159108.78,0.1751
2030-05-15,Outdoor,46777.21,6.5,2929,134.2,1759,0.1227,45,107673.27,393071.8,0.0574
2030-05-16,Facebook Ads,32035.75,5.51,1588,149.15,2579,0.0373,93,104490.91,236850.2,0.1506
2030-05-17,Outdoor,44984.05,4.54,4229,182.23,1252,0.0727,40,54624.98,770650.67,0.0684
2030-05-18,Rádio,23097.19,6.44,3666,60.51,918,0.1235,68,50167.53,221829.66,0.1135
2030-05-19,TV,7897.09,4.21,2473,94.35,2620,0.0363,29,67127.65,233327.55,0.0463
2030-05-20,Outdoor,46531.81,2.75,936,153.85,700,0.0502,43,122114.12,144003.6,0.0377
2030-05-21,WhatsApp,23205.9,1.7,3409,55.15,486,0.0687,9,141049.3,188006.35,0.1877
2030-05-22,Rádio,9490.76,5.36,3712,80.53,1838,0.0444,96,71010.69,298927.36,0.114
2030-05-23,Instagram,15468.59,7.47,4934,82.8,2954,0.0719,87,17436.09,408535.2,0.0109
2030-05-24,Outdoor,3014.73,1.65,2891,150.4,363,0.0064,82,141053.29,434806.4,0.1608
2030-05-25,Instagram,23680.88,1.85,4312,92.89,68,0.0358,29,16662.09,400541.68,0.1413
2030-05-26,TV,42729.84,3.75,4083,139.94,1233,0.1257,88,28070.89,571375.02,0.0719
2030-05-27,WhatsApp,46712.23,6.55,3868,194.8,867,0.065,74,130813.31,753486.4,0.0982
2030-05-28,WhatsApp,46663.81,2.7,1604,168.99,171,0.0973,48,84964.39,271059.96,0.0955
2030-05-29,Outdoor,6698.89,2.4,2550,99.94,2169,0.0387,34,56139.5,254847.0,0.0622
2030-05-30,Rádio,19411.67,5.15,3144,120.86,1128,0.0992,64,139981.9,379983.84,0.1963
2030-05-31,Rádio,1897.32,4.52,2133,80.1,2557,0.15,16,144273.43,170853.3,0.1133
2030-06-01,WhatsApp,42830.68,0.95,1799,52.36,218,0.0913,30,52960.59,94195.64,0.1805
2030-06-02,Rádio,18258.41,1.11,2380,93.46,2679,0.0961,69,130921.5,222434.8,0.1212
2030-06-03,WhatsApp,31740.29,5.32,1407,105.41,1222,0.0212,76,103386.68,148311.87,0.1411
2030-06-04,Outdoor,35887.47,3.99,2627,134.66,678,0.0635,51,44801.25,353751.82,0.0156
2030-06-05,Facebook Ads,21777.31,7.78,3938,191.61,75,0.1298,25,141507.74,754560.18,0.1072
2030-06-06,WhatsApp,15668.9,5.59,1075,192.18,1321,0.126,99,14145.02,206593.5,0.147
2030-06-07,Instagram,48129.54,0.58,2156,60.51,2818,0.0807,4,51101.63,130459.56,0.0332
2030-06-08,Rádio,48242.17,4.11,4910,142.2,1996,0.136,13,62457.93,698202.0,0.1389
2030-06-09,WhatsApp,14827.1,3.61,2526,56.35,1779,0.0257,50,105144.72,142340.1,0.026
2030-06-10,WhatsApp,24241.44,1.3,3774,147.21,1906,0.1004,14,10572.79,555570.54,0.1633
2030-06-11,Outdoor,48655.79,7.42,2528,67.66,1083,0.0411,11,134017.65,171044.48,0.1958
2030-06-12,Rádio,740.99,6.54,3833,191.96,1168,0.0986,45,100569.93,735782.68,0.1291
2030-06-13,Facebook Ads,20927.57,2.23,459,179.65,2218,0.0177,63,44878.31,82459.35,0.0246
2030-06-14,Outdoor,5472.65,2.42,2323,53.35,175,0.1418,71,100459.6,123932.05,0.1215
2030-06-15,Facebook Ads,25703.32,0.74,584,167.32,2646,0.119,58,82853.97,97714.88,0.1508
2030-06-16,Outdoor,1721.16,2.73,1528,145.38,1142,0.0341,94,53759.99,222140.64,0.1873
2030-06-17,Rádio,20641.47,4.88,2180,124.31,2394,0.0974,25,9146.49,270995.8,0.0186
2030-06-18,Google Ads,11424.6,3.66,795,140.4,735,0.1151,28,84909.6,111618.0,0.1573
2030-06-19,Rádio,26898.76,7.77,4760,151.74,1022,0.0354,3,16916.32,722282.4,0.0352
2030-06-20,Rádio,49801.69,0.92,301,182.67,684,0.0185,49,122475.57,54983.67,0.1602
2030-06-21,Facebook Ads,40126.54,4.94,3957,165.1,2479,0.056,91,17836.22,653300.7,0.1789
2030-06-22,Facebook Ads,42359.28,6.94,1298,136.31,2057,0.0247,24,67167.19,176930.38,0.1736
2030-06-23,Rádio,31945.62,4.11,1367,173.69,1100,0.087,39,68010.01,237434.23,0.134
2030-06-24,Rádio,2557.21,0.52,3070,198.04,754,0.0665,31,85649.24,607982.8,0.1051
2030-06-25,Rádio,10736.48,2.32,173,95.03,2594,0.0721,99,10728.64,16440.19,0.1762
2030-06-26,Facebook Ads,46290.7,2.93,195,67.76,2949,0.0837,74,34555.7,13213.2,0.1086
2030-06-27,Rádio,18622.6,7.74,4368,159.72,756,0.1474,36,33927.67,697656.96,0.0461
2030-06-28,Rádio,5630.02,7.34,3577,196.79,1681,0.1199,9,91850.74,703917.83,0.1891
2030-06-29,TV,35269.07,7.62,2302,67.51,2077,0.0963,37,43227.15,155408.02,0.0809
2030-06-30,Google Ads,15323.16,6.69,357,114.76,2218,0.0577,60,25908.27,40969.32,0.1286
2030-07-01,Instagram,13808.42,3.14,3758,59.34,2058,0.0089,99,7661.2,222999.72,0.0478
2030-07-02,Google Ads,49899.88,7.29,4525,166.48,675,0.0219,26,126879.0,753322.0,0.031
2030-07-03,TV,42977.88,7.86,2906,192.31,575,0.111,80,145874.49,558852.86,0.1147
2030-07-04,Instagram,20692.92,3.13,4356,124.85,1647,0.0585,6,106972.99,543846.6,0.1154
2030-07-05,Outdoor,49022.93,2.45,285,111.43,1116,0.0535,72,64843.3,31757.55,0.0803
2030-07-06,Rádio,32680.6,4.6,242,186.16,1996,0.1339,98,22691.59,45050.72,0.0692
2030-07-07,TV,37230.11,1.9,3453,70.01,2849,0.0753,8,73890.2,241744.53,0.0811
2030-07-08,Outdoor,2059.9,0.74,739,183.74,145,0.1354,58,71311.65,135783.86,0.1611
2030-07-09,Rádio,6519.46,7.59,3849,108.82,2124,0.1336,35,65882.06,418848.18,0.078
2030-07-10,Facebook Ads,31837.71,7.44,2174,133.91,885,0.0166,29,59854.02,291120.34,0.1851
2030-07-11,WhatsApp,45001.69,1.72,4068,129.24,1968,0.1421,94,77029.25,525748.32,0.0315
2030-07-12,TV,31375.31,3.56,301,142.4,1315,0.0162,18,15611.2,42862.4,0.187
2030-07-13,Facebook Ads,7134.23,6.73,3192,191.32,2584,0.1447,40,10552.72,610693.44,0.141
2030-07-14,TV,6230.12,5.46,3265,192.67,2044,0.0706,54,14274.24,629067.55,0.0754
2030-07-15,TV,42287.2,3.46,3179,174.67,289,0.1153,86,33999.78,555275.93,0.0113
2030-07-16,Facebook Ads,7395.47,6.08,4667,78.73,1377,0.1074,83,45320.19,367432.91,0.1625
2030-07-17,Instagram,26251.48,7.23,2202,100.03,2164,0.0802,5,29571.35,220266.06,0.1942
2030-07-18,Google Ads,2337.11,7.45,1010,123.17,1192,0.0948,87,41527.92,124401.7,0.1967
2030-07-19,Rádio,4493.15,3.34,1671,185.82,1465,0.1427,21,31946.42,310505.22,0.0904
2030-07-20,TV,33781.24,1.8,3548,128.13,2328,0.1395,69,26857.77,454605.24,0.0234
2030-07-21,Rádio,34614.48,7.35,2259,196.62,2448,0.0999,23,47482.49,444164.58,0.0696
2030-07-22,WhatsApp,17402.74,1.19,4425,197.58,810,0.1004,61,62639.33,874291.5,0.0689
2030-07-23,Facebook Ads,11172.68,5.91,2644,139.79,1602,0.0408,41,112918.68,369604.76,0.0295
2030-07-24,Rádio,40778.66,1.55,1429,181.62,912,0.1252,21,143554.74,259534.98,0.1097
2030-07-25,Facebook Ads,11246.61,3.42,3713,199.88,1205,0.0967,81,138249.97,742154.44,0.1249
2030-07-26,Rádio,27330.34,3.59,560,177.46,406,0.1248,15,74010.4,99377.6,0.1485
2030-07-27,Google Ads,48426.34,1.69,906,148.54,1721,0.1004,99,71895.04,134577.24,0.0197
2030-07-28,Google Ads,7818.7,7.42,3799,176.77,1378,0.0484,12,23226.19,671549.23,0.0623
2030-07-29,Google Ads,47073.38,0.52,2373,62.4,1079,0.0325,36,145902.32,148075.2,0.0775
2030-07-30,Google Ads,9553.21,7.2,158,145.22,2426,0.0162,51,115214.18,22944.76,0.1795
2030-07-31,Google Ads,28588.44,7.13,2575,82.48,2041,0.09,23,127897.4,212386.0,0.1813
2030-08-01,Google Ads,19161.88,2.88,4923,67.41,2435,0.0462,82,38953.73,331859.43,0.0594
2030-08-02,Facebook Ads,48263.97,5.78,1255,183.93,931,0.0964,83,63157.47,230832.15,0.1026
2030-08-03,TV,14040.33,2.4,597,145.95,588,0.0135,90,19883.54,87132.15,0.0907
2030-08-04,Rádio,20283.07,6.19,4425,86.53,786,0.0595,16,141417.9,382895.25,0.1101
2030-08-05,Google Ads,49151.58,4.71,4528,108.02,1907,0.0428,15,46445.24,489114.56,0.0644
2030-08-06,Facebook Ads,27055.28,2.75,4076,195.99,1580,0.0587,0,91421.42,798855.24,0.098
2030-08-07,Facebook Ads,25380.19,3.5,1707,179.33,1819,0.0129,84,27071.9,306116.31,0.0376
2030-08-08,Facebook Ads,13260.04,5.67,820,52.34,492,0.11,90,121405.51,42918.8,0.1448
2030-08-09,TV,35217.5,7.3,1374,196.97,973,0.0219,0,32019.98,270636.78,0.0803
2030-08-10,Rádio,1211.46,1.48,3967,105.28,2148,0.0071,29,122360.74,417645.76,0.1131
2030-08-11,TV,2950.88,4.79,790,154.31,2246,0.1422,83,63255.57,121904.9,0.1249
2030-08-12,Instagram,30168.25,2.4,4123,156.9,2000,0.033,23,88774.77,646898.7,0.1689
2030-08-13,Outdoor,17412.89,6.51,4252,186.75,1660,0.1251,45,44107.77,794061.0,0.0255
2030-08-14,Facebook Ads,47689.16,1.03,3537,182.76,1891,0.1448,1,133002.59,646422.12,0.1017
2030-08-15,Instagram,45207.94,5.67,2455,92.26,417,0.0824,14,115180.92,226498.3,0.1799
2030-08-16,WhatsApp,35828.46,1.81,849,146.53,629,0.0813,28,56369.72,124403.97,0.0727
2030-08-17,Google Ads,40998.21,4.97,3151,109.06,1820,0.0583,98,89877.79,343648.06,0.0945
2030-08-18,Outdoor,33532.93,6.77,4873,128.83,705,0.0667,61,23703.33,627788.59,0.0262
2030-08-19,Google Ads,6716.31,6.16,3664,133.2,2173,0.0749,12,28268.48,488044.8,0.1526
2030-08-20,TV,38394.4,6.15,4755,109.45,276,0.0271,82,82383.25,520434.75,0.0262
2030-08-21,Outdoor,10904.5,4.38,1804,119.58,1008,0.0579,64,97886.82,215722.32,0.1299
2030-08-22,Rádio,16510.42,7.18,3545,81.25,641,0.1233,44,85827.6,288031.25,0.0811
2030-08-23,Instagram,41052.09,4.91,4544,141.15,73,0.0314,46,86114.16,641385.6,0.0743
2030-08-24,Rádio,27058.02,7.38,2477,163.84,1812,0.1108,15,112632.07,405831.68,0.1212
2030-08-25,TV,43067.07,4.6,3331,114.46,2125,0.0995,2,135849.08,381266.26,0.1179
2030-08-26,Google Ads,11045.25,4.29,2315,196.65,2218,0.0133,69,61201.64,455244.75,0.087
2030-08-27,Outdoor,30585.03,2.17,985,58.58,1563,0.0083,94,82855.33,57701.3,0.0629
2030-08-28,Rádio,4647.65,4.59,964,138.37,902,0.0561,4,134488.48,133388.68,0.1066
2030-08-29,Rádio,32331.52,1.55,3594,137.54,2721,0.1054,25,72320.41,494318.76,0.0607
2030-08-30,Google Ads,38245.43,7.02,3154,55.44,2987,0.0529,91,69546.6,174857.76,0.0295
2030-08-31,Outdoor,29454.08,5.57,885,83.69,1418,0.1018,14,116144.6,74065.65,0.1618
2030-09-01,Instagram,13678.46,7.95,556,185.83,2072,0.1015,72,132208.66,103321.48,0.1434
2030-09-02,Google Ads,2051.46,1.19,444,131.68,2128,0.122,54,111962.48,58465.92,0.026
2030-09-03,Rádio,6412.72,2.31,653,115.46,1728,0.0194,21,19518.04,75395.38,0.0409
2030-09-04,Instagram,31304.0,7.08,887,112.32,2967,0.0887,36,72391.79,99627.84,0.029
2030-09-05,Instagram,46753.8,3.46,1919,183.22,99,0.0141,84,35735.6,351599.18,0.1602
2030-09-06,Google Ads,10723.45,4.0,804,105.05,2823,0.0305,28,51015.45,84460.2,0.1568
2030-09-07,Rádio,36883.79,6.95,1052,178.88,1965,0.0522,25,72969.39,188181.76,0.0875
2030-09-08,TV,43389.33,4.41,914,96.38,2486,0.1076,69,37121.66,88091.32,0.1661
2030-09-09,Rádio,26283.67,1.95,1648,129.73,1854,0.1462,10,79810.38,213795.04,0.1951
2030-09-10,Facebook Ads,33628.66,7.19,243,71.57,1780,0.0547,99,98275.0,17391.51,0.1944
2030-09-11,Outdoor,40843.26,0.73,2877,173.75,1839,0.0806,19,131860.26,499878.75,0.1964
2030-09-12,WhatsApp,13403.42,7.22,3866,160.4,1064,0.0426,83,35661.79,620106.4,0.1708
2030-09-13,TV,15196.34,0.88,3925,129.51,2572,0.1029,90,50031.93,508326.75,0.0512
2030-09-14,Instagram,531.06,5.49,1316,53.89,2853,0.0582,69,63841.07,70919.24,0.0209
2030-09-15,TV,48173.16,1.04,1907,122.19,2700,0.0748,32,37559.28,233016.33,0.1642
2030-09-16,Outdoor,45918.47,5.8,4570,83.78,1079,0.0873,29,53145.81,382874.6,0.0686
2030-09-17,Instagram,38346.13,0.75,4872,112.01,2890,0.1045,49,133085.83,545712.72,0.0742
2030-09-18,Outdoor,4414.26,6.82,2839,178.46,461,0.0137,33,25104.94,506647.94,0.0239
2030-09-19,Instagram,22651.39,3.99,1389,165.44,2031,0.0855,4,69343.4,229796.16,0.1458
2030-09-20,TV,5543.64,1.2,655,86.29,711,0.0675,79,50090.21,56519.95,0.0918
2030-09-21,Instagram,1288.05,5.8,962,197.74,1397,0.0244,11,16188.88,190225.88,0.0488
2030-09-22,Instagram,31001.06,4.17,2585,185.48,1355,0.0352,75,18938.17,479465.8,0.134
2030-09-23,Facebook Ads,48061.06,1.93,2455,129.3,240,0.1332,74,118807.59,317431.5,0.1962
2030-09-24,Rádio,45191.97,0.62,1065,129.52,2883,0.1314,51,128588.29,137938.8,0.1047
2030-09-25,Rádio,34989.36,3.63,2495,185.19,634,0.0098,50,112504.1,462049.05,0.1252
2030-09-26,WhatsApp,5283.71,1.14,575,145.42,1008,0.105,20,83188.21,83616.5,0.0409
2030-09-27,WhatsApp,14071.12,1.21,1438,130.5,1903,0.0854,70,117035.62,187659.0,0.0406
2030-09-28,Facebook Ads,16342.81,2.5,624,162.37,549,0.1413,57,27042.28,101318.88,0.0971
2030-09-29,WhatsApp,38275.93,5.23,2671,85.26,629,0.1367,97,118129.23,227729.46,0.1705
2030-09-30,Outdoor,40211.33,4.47,661,181.76,865,0.089,63,66403.91,120143.36,0.1827
2030-10-01,TV,19562.75,1.02,3802,129.71,1526,0.0251,92,113795.75,493157.42,0.1319
2030-10-02,Google Ads,21185.26,7.76,4764,140.52,1566,0.0717,5,38023.66,669437.28,0.0785
2030-10-03,Outdoor,2703.2,7.15,1305,63.49,1719,0.1101,99,125718.8,82854.45,0.1525
2030-10-04,Google Ads,14812.27,2.44,4133,96.43,2087,0.143,97,87376.9,398545.19,0.0655
2030-10-05,Google Ads,22838.62,1.42,3947,114.01,1380,0.0578,48,6063.94,449997.47,0.0517
2030-10-06,Facebook Ads,6290.66,7.57,4301,112.09,829,0.1188,71,80293.74,482099.09,0.1611
2030-10-07,Outdoor,22936.74,3.96,2338,166.74,1199,0.1041,36,49990.52,389838.12,0.1528
2030-10-08,Facebook Ads,42732.2,2.83,1260,92.35,2362,0.0164,9,13337.77,116361.0,0.1776
2030-10-09,Instagram,29275.39,4.18,4895,77.32,56,0.0859,79,69859.89,378481.4,0.1195
2030-10-10,Google Ads,4407.03,6.3,3925,137.39,1486,0.0316,65,50163.17,539255.75,0.1804
2030-10-11,TV,9987.73,1.76,171,142.25,744,0.1041,55,34636.57,24324.75,0.015
2030-10-12,WhatsApp,23989.95,6.26,854,68.24,1041,0.0935,82,55622.69,58276.96,0.0582
2030-10-13,TV,18393.61,6.12,3952,50.37,1516,0.1461,70,31043.05,199062.24,0.1628
2030-10-14,WhatsApp,18256.99,4.55,1004,187.65,2025,0.1406,65,48472.75,188400.6,0.0905
2030-10-15,Google Ads,26698.74,6.99,151,61.95,797,0.0064,44,21723.48,9354.45,0.0555
2030-10-16,Google Ads,29427.6,1.49,2721,184.68,195,0.0166,86,17225.33,502514.28,0.1613
2030-10-17,Google Ads,39944.65,4.97,3290,109.88,2338,0.1165,94,136952.82,361505.2,0.1662
2030-10-18,Facebook Ads,17377.84,3.87,4048,147.96,906,0.1044,67,135901.04,598942.08,0.0967
2030-10-19,Outdoor,40370.58,3.67,1387,77.84,336,0.1211,63,125060.75,107964.08,0.0987
2030-10-20,WhatsApp,17261.26,2.39,4880,173.59,1001,0.0437,15,38397.2,847119.2,0.1584
2030-10-21,Outdoor,3243.93,3.29,1872,77.03,75,0.1282,9,110254.14,144200.16,0.1566
2030-10-22,Facebook Ads,27932.29,1.31,4002,107.98,501,0.0692,20,90508.26,432135.96,0.1746
2030-10-23,Facebook Ads,29601.17,2.39,4020,85.7,2203,0.043,91,12428.84,344514.0,0.1327
2030-10-24,Rádio,46759.74,2.54,1049,175.63,289,0.0065,11,135439.93,184235.87,0.0453
2030-10-25,TV,36440.04,5.91,3238,178.75,381,0.1313,12,149707.4,578792.5,0.1144
2030-10-26,TV,45929.75,0.86,2516,105.8,1964,0.0826,80,107764.61,266192.8,0.0827
2030-10-27,Instagram,45463.19,5.38,2379,96.11,1115,0.1464,81,38568.63,228645.69,0.0151
2030-10-28,Facebook Ads,30426.42,2.16,1525,166.03,694,0.1086,9,85389.39,253195.75,0.0473
2030-10-29,WhatsApp,26624.22,1.11,1684,181.78,1902,0.0167,91,20860.17,306117.52,0.0491
2030-10-30,Rádio,28093.33,2.76,1146,143.6,84,0.0903,12,48322.99,164565.6,0.0256
2030-10-31,Rádio,48927.37,2.18,2265,189.11,2973,0.0075,33,109002.12,428334.15,0.0961
2030-11-01,Outdoor,38771.8,4.64,4123,107.46,2481,0.0859,58,48655.76,443057.58,0.1065
2030-11-02,TV,5760.16,3.18,1276,72.78,860,0.0558,48,26344.86,92867.28,0.0746
2030-11-03,Facebook Ads,39032.21,7.74,2260,76.95,1361,0.0983,5,6083.32,173907.0,0.0883
2030-11-04,Instagram,8941.63,7.73,1131,150.47,2845,0.0835,11,88014.59,170181.57,0.1144
2030-11-05,Facebook Ads,22643.85,3.83,3388,111.13,1944,0.0429,28,145457.23,376508.44,0.0329
2030-11-06,Outdoor,10917.75,6.46,4626,73.45,1106,0.0285,76,75199.29,339779.7,0.1168
2030-11-07,Google Ads,34634.36,0.6,1415,93.83,2192,0.0637,25,35828.73,132769.45,0.1449
2030-11-08,Facebook Ads,43926.83,4.61,992,129.59,254,0.1481,67,72175.6,128553.28,0.1762
2030-11-09,Outdoor,14872.91,6.07,206,68.22,2931,0.0682,78,92302.14,14053.32,0.0673
2030-11-10,Google Ads,4559.53,2.13,3180,50.52,2127,0.1136,15,121198.41,160653.6,0.152
2030-11-11,Google Ads,15275.41,0.96,844,187.59,2363,0.0133,52,70638.4,158325.96,0.1251
2030-11-12,Instagram,33781.91,1.67,721,95.73,2120,0.0599,18,30078.05,69021.33,0.1055
2030-11-13,WhatsApp,16773.63,3.81,4340,83.22,2706,0.0891,46,32261.44,361174.8,0.1847
2030-11-14,TV,14266.55,4.3,920,154.77,88,0.1139,89,135460.27,142388.4,0.1278
2030-11-15,Facebook Ads,9629.54,3.36,511,178.01,222,0.0816,31,39255.07,90963.11,0.0796
2030-11-16,Google Ads,25127.06,3.8,213,144.84,809,0.0797,69,110562.56,30850.92,0.1455
2030-11-17,Facebook Ads,14159.47,4.03,2546,88.17,1964,0.1158,69,43997.57,224480.82,0.1924
2030-11-18,WhatsApp,36685.01,6.27,3446,179.25,463,0.0504,60,109481.5,617695.5,0.1845
2030-11-19,TV,4292.81,1.29,4319,126.56,741,0.0181,4,16362.74,546612.64,0.1963
2030-11-20,WhatsApp,33369.64,6.27,185,107.18,2712,0.0553,58,35071.99,19828.3,0.0281
2030-11-21,TV,12259.22,5.66,4242,140.71,2306,0.0281,1,64261.69,596891.82,0.0943
2030-11-22,Rádio,24719.32,6.06,1672,155.09,71,0.1451,1,79720.9,259310.48,0.0922
2030-11-23,TV,14661.45,6.01,2105,139.07,2102,0.0887,2,56177.9,292742.35,0.0829
2030-11-24,Instagram,36277.05,4.03,4179,188.04,2748,0.0698,69,88159.87,785819.16,0.0439
2030-11-25,WhatsApp,47292.7,2.09,903,144.2,263,0.1372,94,52178.63,130212.6,0.1681
2030-11-26,Google Ads,45895.3,4.52,3434,181.79,1745,0.1356,42,103373.65,624266.86,0.1379
2030-11-27,Rádio,29379.6,7.68,3449,138.04,969,0.0653,4,79125.02,476099.96,0.1251
2030-11-28,Instagram,23399.21,4.91,1169,99.45,956,0.1318,49,107240.84,116257.05,0.0949
2030-11-29,Facebook Ads,41005.88,0.58,2769,129.84,2769,0.0143,9,67491.95,359526.96,0.0838
2030-11-30,WhatsApp,34324.65,0.95,4241,62.95,2764,0.1334,26,132092.52,266970.95,0.1594
2030-12-01,Outdoor,9586.42,7.95,2871,84.53,849,0.05,23,60409.25,242685.63,0.1101
2030-12-02,Outdoor,41135.5,1.04,4735,164.93,2414,0.0869,21,49679.38,780943.55,0.1255
2030-12-03,Google Ads,21729.78,0.85,4282,149.22,842,0.0441,88,85777.33,638960.04,0.029
2030-12-04,TV,9854.79,3.15,1508,74.98,625,0.1478,2,78830.01,113069.84,0.0996
2030-12-05,Google Ads,14448.97,7.77,3840,115.7,1777,0.0154,15,80124.22,444288.0,0.0348
2030-12-06,Outdoor,13742.59,2.89,364,71.3,1497,0.0698,29,120438.86,25953.2,0.0202
2030-12-07,Facebook Ads,26200.75,3.57,3948,178.37,140,0.095,42,90346.53,704204.76,0.141
2030-12-08,Rádio,12101.32,5.26,3193,66.38,1115,0.0943,3,133363.49,211951.34,0.0622
2030-12-09,Rádio,6616.54,0.68,4898,148.14,810,0.1121,39,94769.06,725589.72,0.1934
2030-12-10,WhatsApp,6622.7,7.23,1573,141.05,819,0.11,15,8146.67,221871.65,0.125
2030-12-11,Rádio,29372.17,4.4,4381,120.92,1410,0.12,71,131207.06,529750.52,0.1326
2030-12-12,WhatsApp,36870.58,4.0,425,91.74,2098,0.039,87,126768.75,38989.5,0.0474
2030-12-13,WhatsApp,16415.88,6.96,1306,110.59,2206,0.0587,15,12083.23,144430.54,0.0345
2030-12-14,WhatsApp,2215.21,7.65,4592,170.96,2052,0.0604,90,23166.25,785048.32,0.1098
2030-12-15,Outdoor,6797.63,3.68,1604,164.23,1137,0.1436,65,85671.62,263424.92,0.1859
2030-12-16,Outdoor,45777.38,1.79,3634,160.82,255,0.0644,54,11213.62,584419.88,0.0206
2030-12-17,TV,24930.41,6.62,1540,162.47,2947,0.0372,19,64619.36,250203.8,0.1066
2030-12-18,Instagram,22951.85,3.52,1055,71.58,2687,0.0967,50,146427.29,75516.9,0.0478
2030-12-19,WhatsApp,2383.43,7.52,654,64.86,672,0.067,83,30052.54,42418.44,0.1586
2030-12-20,WhatsApp,36567.53,7.62,3354,179.22,1727,0.0413,83,34883.89,601103.88,0.1396
2030-12-21,Instagram,26639.37,1.36,4239,175.58,1601,0.1087,82,103070.52,744283.62,0.0285
2030-12-22,Google Ads,10503.01,7.67,4677,152.2,2750,0.0328,56,11376.84,711839.4,0.1271
2030-12-23,WhatsApp,5948.65,3.26,2136,140.89,1921,0.0968,50,123999.49,300941.04,0.1969
2030-12-24,TV,19477.7,5.35,1386,105.03,128,0.0674,17,33859.52,145571.58,0.1103
2030-12-25,Rádio,41939.52,0.76,1297,83.61,2512,0.0513,76,82075.35,108442.17,0.0642
2030-12-26,Rádio,43332.08,7.17,4761,150.15,1526,0.1422,80,41070.66,714864.15,0.0389
2030-12-27,Facebook Ads,30340.9,5.31,2367,186.96,1222,0.052,58,100537.88,442534.32,0.198
2030-12-28,Facebook Ads,36513.05,5.33,3729,115.55,688,0.0554,96,90146.33,430885.95,0.1171
2030-12-29,Rádio,6200.21,7.27,3565,95.48,1743,0.1312,27,142233.76,340386.2,0.0812
2030-12-30,Rádio,29612.24,4.31,871,90.61,2888,0.0237,68,69612.11,78921.31,0.0507
2030-12-31,Outdoor,33514.8,3.58,2556,53.56,1111,0.0207,27,131857.45,136899.36,0.1905
2031-01-01,TV,10435.29,7.0,570,128.05,2430,0.046,88,88494.17,72988.5,0.1291
2031-01-02,Instagram,44067.66,6.07,1470,198.24,2385,0.0908,83,137597.08,291412.8,0.021
2031-01-03,Facebook Ads,10152.34,7.62,3232,172.29,1775,0.0607,84,47314.2,556841.28,0.0213
2031-01-04,Outdoor,16017.13,7.55,771,184.62,1691,0.0932,12,84715.35,142342.02,0.1885
2031-01-05,Outdoor,31217.56,3.37,1274,143.17,1164,0.0282,5,61554.3,182398.58,0.1449
2031-01-06,Instagram,32098.33,3.85,210,122.22,1939,0.0429,28,14555.11,25666.2,0.0297
2031-01-07,Outdoor,35119.54,2.42,3659,198.57,210,0.0869,8,88268.54,726567.63,0.1285
2031-01-08,TV,6044.58,5.45,1126,117.07,1475,0.0365,28,120163.12,131820.82,0.0897
2031-01-09,Rádio,42548.49,3.23,3654,187.52,1783,0.0663,37,85649.53,685198.08,0.1599
2031-01-10,WhatsApp,26875.93,6.4,3333,164.28,369,0.088,64,45504.61,547545.24,0.062
2031-01-11,Instagram,23830.43,1.41,4539,99.65,2461,0.1462,55,43255.21,452311.35,0.0827
2031-01-12,Rádio,49064.33,1.37,1572,125.46,2572,0.0166,29,39486.59,197223.12,0.0418
