ID_Botijao,Data,Hora,Estoque_Atual,Total_Distribuido,Distribuicao_Diaria,Limite_Reposicao,Capacidade_Botijao,Taxa_Uso_Diario,Previsao_Esgotamento_Dias,Tipo_Cliente,Custo_Reposicao,Preco_Venda,Margem_Lucro,Rota_Entrega,Tempo_Entrega,Distancia_Percorrida,Tipo_Produto,Marca_Produto,Região_Atendimento,Canal_Venda,Programa_Fidelidade,Temperatura,Satisfacao_Cliente,Tempo_Espera,Metodo_Pagamento
F4147,2025-01-25,11:48,125,332,75,161,20kg,0.4,1.2,Residencial,147.46,174.84,23.8,Rondônia-Rota-09,95,13.8,GLP Industrial,Fogás,Rondônia,Venda Direta,636,27.7,5,19.2,Cartão
F3798,2025-01-25,06:34,310,938,96,187,20kg,0.54,1.1,Residencial,148.36,114.19,16.6,Roraima-Rota-01,52,63.1,GLP Industrial,Fogás,Roraima,Revenda,480,26.6,5,14.6,Dinheiro
F3599,2025-01-26,07:41,379,538,46,120,45kg,0.14,4.1,Residencial,116.14,173.8,34.16,Roraima-Rota-07,69,12.4,GLP Industrial,Ultragaz,Roraima,Venda Direta,238,26.0,3,34.2,Dinheiro
F8764,2025-01-26,14:30,396,640,44,136,45kg,0.49,4.8,Residencial,121.27,187.42,30.37,Amazonas-Rota-09,115,94.0,GLP Granel,Fogás,Amazonas,Venda Direta,482,26.6,5,40.1,Boleto
F6617,2025-01-26,17:57,204,954,34,186,45kg,0.27,1.6,Residencial,83.92,155.14,32.82,Roraima-Rota-01,51,54.6,GLP Granel,Fogás,Roraima,E-commerce,285,24.7,3,5.4,Dinheiro
F4541,2025-01-26,15:12,456,973,84,251,13kg,0.42,9.8,Residencial,98.54,162.95,46.94,Acre-Rota-02,93,29.3,GLP Granel,Ultragaz,Acre,Revenda,801,27.8,2,35.2,Boleto
F9990,2025-01-26,18:20,436,705,68,155,13kg,0.41,5.1,Residencial,133.15,122.58,49.65,Acre-Rota-06,29,29.1,GLP Industrial,Fogás,Acre,E-commerce,349,24.9,1,21.2,Cartão
F8320,2025-01-26,11:05,298,902,84,147,20kg,0.36,9.3,Residencial,100.73,130.04,38.52,Amapá-Rota-08,23,54.0,GLP Industrial,Fogás,Amapá,Revenda,832,24.3,3,45.9,Cartão
F4515,2025-01-26,10:45,477,778,25,140,45kg,0.17,9.8,Comercial,130.33,161.31,31.52,Amapá-Rota-02,59,13.3,GLP Residencial,Fogás,Amapá,Revenda,202,27.6,4,31.5,Cartão
F4249,2025-01-26,06:50,63,914,59,106,45kg,0.34,3.0,Industrial,146.76,151.92,42.08,Roraima-Rota-02,84,74.2,GLP Industrial,Fogás,Roraima,Revenda,818,24.4,4,9.7,Boleto
F6800,2025-01-26,08:32,220,761,20,115,190kg,0.37,8.5,Industrial,86.15,99.99,26.54,Amazonas-Rota-09,58,23.4,GLP Comercial,Fogás,Amazonas,Revenda,121,26.7,3,21.1,Cartão
F3306,2025-01-26,21:32,314,423,85,203,13kg,0.3,7.9,Residencial,99.63,132.04,39.28,Rondônia-Rota-09,28,69.1,GLP Granel,Fogás,Rondônia,Revenda,314,25.0,2,23.2,Boleto
F8397,2025-01-26,06:25,62,967,36,196,20kg,0.46,3.3,Residencial,95.75,190.54,48.77,Rondônia-Rota-02,18,77.3,GLP Granel,Ultragaz,Rondônia,Revenda,111,24.2,4,31.0,Cartão
F7235,2025-01-26,06:53,145,785,61,133,45kg,0.2,8.3,Comercial,129.28,167.53,40.9,Rondônia-Rota-08,79,79.2,GLP Residencial,Fogás,Rondônia,Venda Direta,664,24.7,4,44.1,Dinheiro
F5469,2025-01-26,08:35,269,486,99,180,190kg,0.45,6.6,Industrial,71.51,195.33,34.64,Roraima-Rota-09,66,44.0,GLP Industrial,Fogás,Roraima,Revenda,230,24.8,4,14.4,Boleto
F6281,2025-01-26,10:51,443,393,49,280,20kg,0.31,1.1,Condomínio,123.95,195.6,35.83,Acre-Rota-01,42,89.4,GLP Comercial,Fogás,Acre,Revenda,843,27.5,3,26.7,Boleto
F8130,2025-01-26,14:04,398,615,49,177,190kg,0.37,4.3,Comercial,92.94,124.92,41.41,Amazonas-Rota-09,24,12.0,GLP Comercial,Fogás,Amazonas,Venda Direta,804,25.5,3,18.1,PIX
F7362,2025-01-26,09:16,262,616,75,239,20kg,0.27,2.9,Residencial,97.89,189.49,42.27,Acre-Rota-05,52,20.0,GLP Comercial,Ultragaz,Acre,Venda Direta,136,25.7,5,8.4,Dinheiro
F1553,2025-01-26,10:33,154,945,95,110,13kg,0.22,5.4,Residencial,94.17,136.62,31.3,Amazonas-Rota-08,56,95.6,GLP Industrial,Fogás,Amazonas,Venda Direta,296,27.8,3,21.7,Boleto
F3846,2025-01-26,09:20,421,998,30,132,190kg,0.31,4.6,Industrial,140.11,131.84,10.32,Amazonas-Rota-01,72,93.0,GLP Residencial,Fogás,Amazonas,E-commerce,284,25.4,3,10.9,Cartão
F3501,2025-01-26,14:15,371,420,25,103,13kg,0.59,4.4,Industrial,114.8,102.22,11.37,Amapá-Rota-04,52,12.8,GLP Industrial,Fogás,Amapá,Revenda,897,26.9,5,47.0,Boleto
F1603,2025-01-26,19:04,252,995,39,176,190kg,0.54,3.0,Residencial,87.86,180.22,40.96,Rondônia-Rota-05,95,74.6,GLP Comercial,Ultragaz,Rondônia,Revenda,229,25.9,2,0.0,PIX
F9808,2025-01-26,12:10,128,628,87,226,13kg,0.34,5.0,Residencial,89.78,150.38,35.83,Amazonas-Rota-01,21,94.2,GLP Industrial,Fogás,Amazonas,Revenda,608,25.2,3,15.0,PIX
F1509,2025-01-26,11:50,226,471,99,210,190kg,0.2,3.2,Industrial,104.01,183.8,34.87,Acre-Rota-06,116,93.8,GLP Industrial,Ultragaz,Acre,Revenda,452,26.9,1,19.3,Boleto
F9719,2025-01-26,06:51,375,396,54,239,45kg,0.54,5.7,Comercial,79.58,110.41,49.85,Amazonas-Rota-01,43,38.8,GLP Residencial,Fogás,Amazonas,Revenda,538,27.9,2,47.8,Boleto
F6107,2025-01-26,13:39,289,547,74,106,45kg,0.49,9.0,Residencial,88.28,171.91,48.09,Roraima-Rota-01,117,37.3,GLP Comercial,Fogás,Roraima,Revenda,357,26.3,4,29.2,Boleto
F1564,2025-01-26,12:36,495,246,62,278,45kg,0.25,4.5,Residencial,106.61,145.72,12.95,Rondônia-Rota-06,66,56.0,GLP Industrial,Fogás,Rondônia,Revenda,924,24.5,1,25.2,Cartão
F1664,2025-01-26,20:52,393,868,37,287,45kg,0.11,1.3,Residencial,130.61,131.81,45.76,Roraima-Rota-09,57,20.7,GLP Comercial,Fogás,Roraima,Revenda,129,26.9,5,41.1,PIX
F6935,2025-01-27,13:44,373,849,66,207,20kg,0.39,3.6,Industrial,141.19,101.43,21.19,Roraima-Rota-01,90,8.9,GLP Residencial,Fogás,Roraima,Venda Direta,512,23.1,4,2.4,Dinheiro
F9267,2025-01-27,17:56,413,655,37,153,20kg,0.28,6.2,Industrial,116.92,129.29,17.09,Rondônia-Rota-03,18,7.4,GLP Comercial,Fogás,Rondônia,Revenda,208,21.3,5,20.2,PIX
F4096,2025-01-27,17:50,123,424,29,217,13kg,0.39,9.8,Comercial,94.7,142.43,32.64,Roraima-Rota-03,98,60.4,GLP Granel,Fogás,Roraima,Revenda,53,22.7,2,38.8,Cartão
F2493,2025-01-27,16:55,179,251,73,164,13kg,0.35,4.6,Comercial,137.34,190.28,22.75,Roraima-Rota-02,28,46.3,GLP Comercial,Fogás,Roraima,Revenda,339,20.4,1,19.1,Dinheiro
F9083,2025-01-27,20:01,181,862,26,179,45kg,0.48,8.5,Condomínio,116.14,105.08,40.55,Acre-Rota-02,95,23.4,GLP Industrial,Fogás,Acre,Venda Direta,529,23.5,5,40.0,Boleto
F4714,2025-01-27,06:17,493,652,26,294,190kg,0.36,4.2,Residencial,120.59,125.56,31.05,Amapá-Rota-03,71,49.1,GLP Residencial,Fogás,Amapá,Venda Direta,167,20.8,1,29.3,PIX
F1978,2025-01-27,14:22,393,469,54,205,13kg,0.26,6.5,Comercial,135.52,154.0,29.2,Rondônia-Rota-01,69,76.9,GLP Industrial,Fogás,Rondônia,E-commerce,961,22.5,3,22.0,Boleto
F2723,2025-01-27,20:32,418,379,70,290,13kg,0.32,3.3,Residencial,114.99,117.15,14.74,Amapá-Rota-01,52,41.6,GLP Granel,Fogás,Amapá,Revenda,688,21.3,2,35.2,Dinheiro
F3535,2025-01-27,07:18,442,941,56,142,190kg,0.47,3.2,Comercial,123.7,144.5,29.48,Amazonas-Rota-05,18,88.8,GLP Comercial,Fogás,Amazonas,Revenda,42,23.6,1,31.8,PIX
F5565,2025-01-27,10:53,130,279,24,292,13kg,0.36,5.0,Residencial,82.2,96.9,21.33,Acre-Rota-01,65,71.8,GLP Comercial,Fogás,Acre,Revenda,691,22.6,2,24.1,Boleto
F2518,2025-01-27,14:37,177,986,57,183,13kg,0.5,2.1,Residencial,127.78,168.42,25.44,Amazonas-Rota-04,77,57.9,GLP Residencial,Fogás,Amazonas,Venda Direta,131,23.7,1,46.6,PIX
F1799,2025-01-27,15:18,463,622,67,124,13kg,0.48,1.3,Industrial,85.26,190.89,39.03,Amapá-Rota-04,116,97.9,GLP Granel,Ultragaz,Amapá,Revenda,672,20.9,5,41.1,Boleto
F8381,2025-01-27,20:12,115,246,33,287,190kg,0.25,7.0,Residencial,134.64,135.09,15.91,Rondônia-Rota-08,40,29.7,GLP Industrial,Fogás,Rondônia,Revenda,478,20.7,5,23.2,Cartão
F9911,2025-01-27,13:11,262,621,93,212,45kg,0.3,7.3,Residencial,116.3,123.47,14.61,Roraima-Rota-07,82,41.7,GLP Comercial,Fogás,Roraima,E-commerce,833,21.8,4,22.8,PIX
F6491,2025-01-27,20:14,124,679,43,208,45kg,0.34,9.3,Comercial,122.0,97.37,37.22,Acre-Rota-04,68,47.5,GLP Residencial,Fogás,Acre,Revenda,510,23.7,1,27.1,Boleto
F8926,2025-01-27,19:51,406,959,73,116,190kg,0.5,9.3,Residencial,126.03,132.23,14.32,Amapá-Rota-09,67,21.2,GLP Industrial,Fogás,Amapá,Revenda,715,21.5,3,30.5,Boleto
F5951,2025-01-27,21:32,497,926,57,233,45kg,0.56,3.5,Comercial,111.47,109.66,46.25,Roraima-Rota-06,21,74.1,GLP Comercial,Fogás,Roraima,Revenda,385,23.4,2,45.7,Dinheiro
F9429,2025-01-27,21:09,259,584,98,208,190kg,0.34,2.0,Industrial,149.85,164.92,38.65,Amapá-Rota-03,89,71.5,GLP Comercial,Ultragaz,Amapá,Venda Direta,39,21.1,2,32.6,Cartão
F5397,2025-01-27,15:42,336,821,69,115,45kg,0.11,1.0,Residencial,112.48,92.04,45.67,Amazonas-Rota-03,77,80.8,GLP Residencial,Fogás,Amazonas,Revenda,458,22.7,3,13.4,Boleto
F5433,2025-01-27,16:42,373,588,45,230,190kg,0.18,4.7,Residencial,136.15,107.33,39.59,Amazonas-Rota-08,34,17.1,GLP Granel,Fogás,Amazonas,E-commerce,660,23.7,1,16.6,PIX
F7879,2025-01-28,15:02,471,830,63,256,45kg,0.44,9.4,Residencial,81.93,120.61,37.09,Amazonas-Rota-01,102,76.5,GLP Industrial,Fogás,Amazonas,Venda Direta,729,19.9,5,11.4,Dinheiro
F6961,2025-01-28,13:06,395,776,62,104,190kg,0.53,8.3,Industrial,124.64,100.67,39.44,Amapá-Rota-06,29,18.2,GLP Industrial,Fogás,Amapá,Revenda,802,20.3,5,31.4,Boleto
F4238,2025-01-28,19:55,322,275,74,125,20kg,0.17,3.4,Residencial,121.65,171.13,35.12,Amazonas-Rota-08,93,65.7,GLP Industrial,Fogás,Amazonas,Revenda,75,22.0,5,23.5,Cartão
F6122,2025-01-28,07:08,461,670,62,163,45kg,0.26,3.3,Industrial,92.44,106.01,24.75,Amapá-Rota-07,84,82.9,GLP Granel,Fogás,Amapá,Venda Direta,732,22.0,4,18.4,Dinheiro
F2276,2025-01-28,18:19,383,968,57,218,13kg,0.43,1.1,Comercial,127.98,108.65,41.8,Amazonas-Rota-02,102,55.0,GLP Granel,Fogás,Amazonas,Revenda,648,18.5,1,4.5,Cartão
F4224,2025-01-28,17:42,239,358,84,157,190kg,0.47,8.6,Residencial,77.1,140.88,44.54,Roraima-Rota-07,67,47.5,GLP Residencial,Fogás,Roraima,Venda Direta,847,22.3,5,42.0,Dinheiro
F5175,2025-01-28,18:27,178,578,78,181,20kg,0.39,7.3,Residencial,92.83,147.13,46.25,Rondônia-Rota-02,115,51.2,GLP Granel,Fogás,Rondônia,Revenda,89,20.1,2,32.7,Dinheiro
F3575,2025-01-28,21:15,300,712,56,201,20kg,0.37,7.7,Comercial,98.03,155.67,15.17,Acre-Rota-01,103,32.2,GLP Industrial,Fogás,Acre,Revenda,594,19.7,5,14.6,PIX
F2891,2025-01-28,19:14,66,820,45,137,20kg,0.55,3.0,Residencial,141.0,187.65,45.5,Rondônia-Rota-04,43,21.6,GLP Industrial,Fogás,Rondônia,E-commerce,425,19.0,3,46.6,Dinheiro
F6788,2025-01-28,20:15,240,437,74,229,190kg,0.31,8.4,Comercial,114.87,126.85,20.45,Amapá-Rota-03,23,99.3,GLP Residencial,Fogás,Amapá,Revenda,84,19.3,3,43.0,PIX
F1457,2025-01-28,09:57,239,719,41,252,190kg,0.18,5.9,Industrial,74.02,113.77,37.1,Amazonas-Rota-03,61,28.2,GLP Granel,Fogás,Amazonas,Revenda,391,22.2,1,27.7,Dinheiro
F4995,2025-01-28,16:25,307,716,52,223,20kg,0.27,2.9,Residencial,143.1,185.88,31.98,Amazonas-Rota-05,46,88.7,GLP Residencial,Ultragaz,Amazonas,Venda Direta,370,21.7,5,19.8,Boleto
F6073,2025-01-28,20:55,306,398,85,135,13kg,0.31,8.0,Residencial,149.17,158.23,43.09,Acre-Rota-01,30,65.0,GLP Granel,Fogás,Acre,Revenda,232,22.0,4,16.2,Cartão
F6450,2025-01-28,07:43,324,701,30,220,190kg,0.52,3.2,Comercial,132.53,187.77,13.82,Amapá-Rota-04,57,47.1,GLP Comercial,Fogás,Amapá,E-commerce,40,19.3,1,24.8,Cartão
F2374,2025-01-28,10:21,253,565,20,149,20kg,0.4,3.2,Residencial,80.41,122.42,15.71,Acre-Rota-07,19,18.5,GLP Granel,Fogás,Acre,Revenda,887,20.6,4,47.8,Dinheiro
F6770,2025-01-28,19:11,84,584,73,259,45kg,0.19,4.2,Residencial,76.96,135.32,17.01,Roraima-Rota-06,48,14.4,GLP Residencial,Fogás,Roraima,Venda Direta,199,20.5,3,8.9,PIX
F6163,2025-01-28,19:24,213,408,65,290,190kg,0.35,8.6,Residencial,135.69,109.04,39.15,Amapá-Rota-08,66,65.0,GLP Industrial,Ultragaz,Amapá,Revenda,875,21.0,1,22.6,Cartão
F8346,2025-01-28,06:46,354,284,78,264,45kg,0.18,4.7,Residencial,112.8,197.57,35.82,Amazonas-Rota-01,56,62.0,GLP Granel,Ultragaz,Amazonas,Venda Direta,136,19.5,1,5.5,Dinheiro
F1216,2025-01-28,20:40,221,502,53,292,45kg,0.36,4.2,Comercial,70.85,112.16,11.69,Amazonas-Rota-06,70,59.1,GLP Industrial,Fogás,Amazonas,Revenda,45,21.1,5,41.3,PIX
F8809,2025-01-28,09:13,430,718,51,282,20kg,0.57,7.2,Industrial,148.23,193.53,47.73,Roraima-Rota-05,74,47.5,GLP Comercial,Fogás,Roraima,Revenda,375,21.3,3,16.9,Boleto
F3155,2025-01-28,08:35,462,238,48,206,13kg,0.42,9.1,Comercial,110.06,140.01,39.39,Amazonas-Rota-08,88,52.7,GLP Granel,Fogás,Amazonas,Venda Direta,740,21.3,5,21.5,Boleto
F8668,2025-01-28,12:18,347,259,94,242,20kg,0.41,2.8,Comercial,108.72,136.06,19.62,Rondônia-Rota-06,50,59.8,GLP Granel,Fogás,Rondônia,Revenda,59,21.0,4,38.6,Cartão
F3925,2025-01-28,12:13,410,946,39,200,20kg,0.36,6.9,Comercial,138.48,165.42,40.39,Amazonas-Rota-04,60,53.3,GLP Comercial,Fogás,Amazonas,Revenda,350,21.4,2,30.3,Dinheiro
F9706,2025-01-28,21:48,204,516,72,253,20kg,0.17,1.0,Condomínio,102.75,97.08,45.76,Roraima-Rota-05,80,22.5,GLP Granel,Ultragaz,Roraima,Venda Direta,29,18.8,5,16.3,Cartão
F2808,2025-01-28,18:29,150,303,94,268,45kg,0.53,6.9,Residencial,122.12,188.17,35.34,Acre-Rota-08,103,82.9,GLP Residencial,Fogás,Acre,Revenda,472,19.9,2,24.4,Dinheiro
F1483,2025-01-28,11:06,273,867,47,109,13kg,0.59,1.1,Comercial,91.04,169.04,20.94,Acre-Rota-02,119,90.7,GLP Granel,Fogás,Acre,Revenda,616,21.8,1,8.5,PIX
F8393,2025-01-28,09:45,271,747,28,227,13kg,0.18,2.5,Residencial,119.21,173.77,45.69,Acre-Rota-06,95,36.0,GLP Granel,Ultragaz,Acre,Venda Direta,743,21.4,3,12.9,Cartão
F7047,2025-01-28,17:14,386,557,62,251,45kg,0.28,3.4,Residencial,126.93,130.53,21.03,Acre-Rota-05,49,8.8,GLP Residencial,Fogás,Acre,Revenda,92,19.2,2,10.7,Boleto
F9094,2025-01-28,09:30,298,716,89,279,190kg,0.44,3.5,Residencial,70.43,107.2,14.71,Roraima-Rota-01,94,13.8,GLP Industrial,Fogás,Roraima,Revenda,977,22.2,3,34.9,Boleto
F4440,2025-01-28,07:08,419,788,63,269,45kg,0.43,8.9,Condomínio,147.37,183.85,29.85,Amapá-Rota-08,44,96.8,GLP Residencial,Fogás,Amapá,Revenda,382,19.8,5,22.7,Cartão
F7031,2025-01-28,07:22,396,878,38,167,45kg,0.44,1.4,Comercial,145.81,128.67,47.82,Rondônia-Rota-01,82,5.3,GLP Comercial,Fogás,Rondônia,Venda Direta,453,20.4,4,43.3,Boleto
F8056,2025-01-28,08:53,211,652,97,190,13kg,0.5,2.9,Industrial,131.7,159.46,45.02,Rondônia-Rota-05,106,34.3,GLP Residencial,Fogás,Rondônia,Revenda,215,19.2,3,22.7,Cartão
F4568,2025-01-28,18:12,73,667,99,162,190kg,0.24,5.9,Residencial,75.22,190.57,37.07,Acre-Rota-02,18,26.6,GLP Comercial,Fogás,Acre,Venda Direta,943,21.9,5,38.1,Boleto
F5054,2025-01-28,11:32,261,622,78,234,20kg,0.34,3.1,Residencial,89.24,139.52,11.48,Acre-Rota-06,105,45.6,GLP Granel,Fogás,Acre,Venda Direta,608,20.8,4,11.6,Boleto
F1981,2025-01-28,12:55,155,654,44,102,45kg,0.47,7.1,Residencial,73.34,183.5,16.73,Acre-Rota-01,25,17.0,GLP Residencial,Fogás,Acre,Revenda,81,19.9,5,12.4,Dinheiro
F6431,2025-01-28,13:09,430,506,22,223,190kg,0.35,1.8,Condomínio,72.81,118.87,28.33,Roraima-Rota-09,29,48.1,GLP Industrial,Fogás,Roraima,Venda Direta,160,21.6,2,38.6,Boleto
F3155,2025-01-28,06:33,452,609,22,155,190kg,0.53,3.8,Residencial,81.52,181.88,26.27,Rondônia-Rota-04,107,55.0,GLP Comercial,Ultragaz,Rondônia,E-commerce,719,21.1,5,22.7,Dinheiro
F3720,2025-01-28,14:45,275,348,83,281,13kg,0.34,8.0,Residencial,105.81,112.86,10.18,Acre-Rota-05,30,94.6,GLP Residencial,Fogás,Acre,Venda Direta,201,19.8,1,25.4,Dinheiro
F1493,2025-01-29,13:35,430,589,39,284,13kg,0.56,8.0,Residencial,70.69,129.48,15.28,Amazonas-Rota-06,55,66.5,GLP Residencial,Fogás,Amazonas,E-commerce,147,21.8,3,0.7,Dinheiro
F7577,2025-01-29,12:51,468,681,61,247,190kg,0.31,1.9,Condomínio,143.72,103.91,31.36,Amapá-Rota-07,92,7.6,GLP Industrial,Fogás,Amapá,Venda Direta,993,22.0,1,26.4,PIX
F8019,2025-01-29,21:55,486,419,81,252,20kg,0.55,1.0,Residencial,117.29,143.61,26.33,Rondônia-Rota-08,21,54.3,GLP Granel,Fogás,Rondônia,Revenda,736,23.8,1,32.9,PIX
F9660,2025-01-29,21:55,175,960,68,169,190kg,0.37,4.6,Residencial,108.58,191.98,23.86,Roraima-Rota-01,98,16.6,GLP Comercial,Fogás,Roraima,Venda Direta,575,24.3,4,47.4,PIX
F1943,2025-01-29,06:30,71,778,35,275,13kg,0.46,5.5,Industrial,132.14,156.74,17.05,Amazonas-Rota-07,80,63.6,GLP Granel,Fogás,Amazonas,Revenda,506,22.9,3,45.5,Boleto
F5548,2025-01-29,16:39,145,410,76,163,20kg,0.16,1.3,Residencial,127.61,130.43,17.51,Acre-Rota-07,116,58.6,GLP Comercial,Fogás,Acre,Revenda,684,22.1,3,32.5,Cartão
F3631,2025-01-29,13:23,259,356,23,129,20kg,0.33,8.9,Residencial,88.91,138.37,49.69,Roraima-Rota-08,35,99.5,GLP Granel,Fogás,Roraima,Venda Direta,393,23.3,4,28.2,Boleto
F1309,2025-01-29,06:30,485,568,25,283,190kg,0.39,7.6,Comercial,119.15,151.55,40.2,Roraima-Rota-01,102,8.6,GLP Residencial,Fogás,Roraima,Venda Direta,958,23.1,4,37.9,Boleto
F2490,2025-01-29,13:54,271,391,72,187,190kg,0.2,8.1,Comercial,130.01,143.6,25.04,Amapá-Rota-01,74,81.6,GLP Comercial,Fogás,Amapá,Venda Direta,449,23.1,3,37.8,Cartão
F3243,2025-01-29,09:44,261,309,59,244,190kg,0.36,6.6,Residencial,86.1,179.52,19.99,Rondônia-Rota-06,96,33.2,GLP Granel,Fogás,Rondônia,Venda Direta,978,23.0,5,24.2,Dinheiro
F9818,2025-01-29,21:01,63,636,20,223,13kg,0.29,4.6,Condomínio,140.27,163.08,10.89,Amazonas-Rota-05,67,48.9,GLP Residencial,Fogás,Amazonas,Venda Direta,328,22.8,2,40.1,Dinheiro
F3762,2025-01-29,17:16,428,533,57,206,13kg,0.46,4.2,Residencial,133.78,161.4,49.76,Roraima-Rota-07,81,50.4,GLP Comercial,Fogás,Roraima,Revenda,883,20.9,5,10.7,Cartão
F2168,2025-01-29,08:13,189,833,85,280,13kg,0.27,6.2,Residencial,127.75,167.47,45.19,Amapá-Rota-05,49,6.5,GLP Industrial,Ultragaz,Amapá,Revenda,224,24.6,4,2.2,Boleto
F7484,2025-01-29,17:21,212,729,28,268,190kg,0.16,1.3,Residencial,142.31,167.55,28.74,Rondônia-Rota-05,116,49.2,GLP Residencial,Fogás,Rondônia,E-commerce,909,22.4,3,31.5,PIX
F9958,2025-01-29,14:43,265,939,81,281,13kg,0.41,3.8,Condomínio,101.52,99.77,33.4,Roraima-Rota-03,30,90.5,GLP Granel,Fogás,Roraima,Revenda,620,23.7,2,31.9,Boleto
F6548,2025-01-29,12:54,232,743,54,154,190kg,0.11,1.7,Residencial,132.24,112.44,46.67,Amapá-Rota-06,106,86.8,GLP Granel,Fogás,Amapá,Revenda,847,21.7,4,25.4,Dinheiro
F6695,2025-01-29,07:41,326,373,47,124,13kg,0.21,7.5,Residencial,121.12,116.96,43.73,Amazonas-Rota-04,58,63.6,GLP Industrial,Fogás,Amazonas,Revenda,573,23.3,4,28.5,Dinheiro
F1201,2025-01-29,17:03,50,650,87,139,20kg,0.32,5.7,Comercial,108.4,185.8,36.74,Amapá-Rota-07,36,14.1,GLP Granel,Fogás,Amapá,Venda Direta,649,22.0,2,44.5,PIX
F4939,2025-01-29,13:31,328,373,92,225,45kg,0.47,7.7,Residencial,126.92,143.42,42.92,Amapá-Rota-02,66,15.8,GLP Granel,Fogás,Amapá,Revenda,856,21.2,5,13.2,Cartão
F2985,2025-01-29,17:19,416,373,61,182,20kg,0.42,3.5,Residencial,124.7,171.75,11.43,Roraima-Rota-07,57,9.1,GLP Industrial,Fogás,Roraima,Revenda,660,23.7,2,6.3,Dinheiro
F3007,2025-01-29,19:43,64,340,58,113,13kg,0.22,8.8,Residencial,147.21,131.31,38.91,Rondônia-Rota-09,88,86.3,GLP Industrial,Fogás,Rondônia,Venda Direta,173,21.4,2,20.5,PIX
F7383,2025-01-29,09:55,80,506,21,268,13kg,0.42,4.7,Condomínio,94.89,133.27,21.21,Roraima-Rota-01,20,91.2,GLP Granel,Fogás,Roraima,Revenda,63,21.7,5,0.5,Dinheiro
F6951,2025-01-29,18:39,387,330,54,197,190kg,0.36,3.2,Residencial,128.57,115.04,45.36,Amapá-Rota-06,92,11.4,GLP Comercial,Fogás,Amapá,Revenda,134,23.2,1,23.8,Boleto
F4686,2025-01-29,16:19,177,208,46,230,190kg,0.32,6.0,Residencial,85.44,154.88,20.69,Amapá-Rota-09,103,43.8,GLP Granel,Fogás,Amapá,Revenda,387,23.3,5,14.4,Dinheiro
F2951,2025-01-29,14:03,304,765,45,295,13kg,0.34,7.6,Comercial,149.23,154.94,32.97,Rondônia-Rota-05,95,99.6,GLP Industrial,Fogás,Rondônia,E-commerce,652,21.1,1,29.5,Boleto
F5536,2025-01-29,18:07,144,750,83,179,45kg,0.6,4.9,Condomínio,76.99,141.31,30.84,Amapá-Rota-06,48,12.4,GLP Industrial,Fogás,Amapá,Revenda,931,22.0,4,8.4,Dinheiro
F3156,2025-01-29,21:02,370,626,41,280,45kg,0.34,3.6,Industrial,145.1,196.63,24.93,Amapá-Rota-08,74,76.4,GLP Comercial,Fogás,Amapá,Venda Direta,507,22.4,5,21.5,Dinheiro
F8266,2025-01-29,16:27,286,825,27,124,190kg,0.25,7.5,Industrial,77.33,135.01,11.39,Roraima-Rota-09,115,53.2,GLP Residencial,Fogás,Roraima,Revenda,186,23.7,2,19.6,Boleto
F7205,2025-01-29,13:04,433,311,75,285,20kg,0.13,6.5,Residencial,71.86,123.19,13.07,Amapá-Rota-03,68,82.4,GLP Granel,Ultragaz,Amapá,Revenda,634,21.6,3,12.2,Dinheiro
F4235,2025-01-29,09:56,334,514,66,199,190kg,0.52,4.3,Residencial,101.74,115.89,12.79,Amapá-Rota-05,17,90.7,GLP Granel,Fogás,Amapá,Revenda,389,21.6,2,40.4,Boleto
F7199,2025-01-29,13:39,291,508,62,132,190kg,0.32,4.6,Residencial,105.47,175.03,26.08,Amazonas-Rota-09,83,58.6,GLP Granel,Fogás,Amazonas,Revenda,707,23.1,3,16.9,Dinheiro
F5365,2025-01-29,11:30,285,677,87,134,13kg,0.12,5.0,Condomínio,94.57,190.61,36.59,Acre-Rota-08,62,10.2,GLP Granel,Fogás,Acre,Revenda,977,24.7,1,23.0,Dinheiro
F9730,2025-01-30,18:00,458,214,24,272,190kg,0.19,9.8,Industrial,107.3,147.53,22.04,Roraima-Rota-05,44,21.8,GLP Industrial,Fogás,Roraima,Revenda,644,28.8,2,9.6,Cartão
F9240,2025-01-30,09:48,56,599,27,146,190kg,0.54,8.8,Industrial,107.49,188.17,39.55,Rondônia-Rota-07,19,7.8,GLP Residencial,Ultragaz,Rondônia,Venda Direta,683,29.6,5,12.5,PIX
F2790,2025-01-30,10:37,446,903,54,290,20kg,0.17,1.3,Comercial,87.0,124.83,41.82,Roraima-Rota-06,32,86.3,GLP Industrial,Fogás,Roraima,Revenda,618,28.8,4,11.7,Cartão
F8805,2025-01-30,09:51,170,227,49,140,190kg,0.6,5.4,Residencial,93.76,131.49,11.66,Roraima-Rota-01,62,73.7,GLP Industrial,Fogás,Roraima,Revenda,670,31.9,2,9.6,Cartão
F5635,2025-01-30,09:02,235,966,96,244,20kg,0.42,9.3,Residencial,118.21,137.26,40.13,Roraima-Rota-06,57,42.8,GLP Granel,Fogás,Roraima,Venda Direta,833,29.0,5,46.7,Boleto
F4190,2025-01-30,15:07,463,734,45,113,13kg,0.23,4.1,Industrial,88.86,115.93,28.3,Amapá-Rota-06,62,51.9,GLP Residencial,Fogás,Amapá,Venda Direta,84,30.8,3,24.3,PIX
